movie_name,trailer_video_id,likes,dislikes,views,sentiment_score
Breakfast on Pluto,2tjsrr8I5D0,758,19,315101,0.3590286821705427
Apres Vous,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Innocent Voices,x6xwPYpdeAk,331,14,162940,-0.013333333333333341
MirrorMask,swrcKRVgeGI,,,220571,0
Duma,syjfmdvLu9c,7939,1520,5017765,0.10531746987951801
Where the Truth Lies,DEXa5cWi9VE,,,69393,0
Venom,u9Mv98Gr5pY,1278339,46289,57135600,0.1795853999999997
Separate Lies,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Bunty Aur Babli,8Vpf3TWgr6g,77,10,533532,0.34475
Mangal Pandey - The Rising,VSTCmO7-Wok,2433,194,252207,0.1094239999999999
My Summer of Love,bTlIRp56JuY,723,121,821980,0.28574878048780494
The Beat That My Heart Skipped,1u74RX6o-8I,180,6,105164,0.29189333333333334
Joyeux Noel (Merry Christmas),KRrr-CDXijs,1685,30,540899,0.16835824175824174
Undiscovered,GucLmCA9Zko,185,5,60249,0.2387933333333333
Heights,JgrFRyMsWiY,1226,44,1152271,0.2578485714285714
Bee Season,Kz-cS5WWVzU,146,18,49263,0.12932142857142856
Saving Face,m76qAslk0y0,463,19,327874,0.32676052631578956
Indigo,38ugyccL5zU,2642,66,505262,0.18560392156862746
Santa Vs. the Snowman - Season 4 (IMAX),7GnkxEUTAO0,310,6,31551,0.2774041666666667
El Vacilon: The Movie,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Happy Endings,XxU1B54LRGs,7318,1193,5569971,0.30464816414686813
Off the Map,vV4grH4UO7s,130,13,148484,0.19033617021276603
Sarah Silverman: Jesus is Magic,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Thumbsucker,elIDZam2tD4,263,3,106901,0.13893043478260872
Dear Frankie,yQhQXKHPCmM,129,1,119241,0.5391254901960785
Ushpizin,I98QNhD8TQo,,,39862,0
Paheli,azRVCV2k3Uc,26544,7909,20340227,0.2947311871227366
Salaam Namaste,p3YrumSDAO8,55,20,424781,0.7096
2046,w8rG4plRMZ4,482,24,418800,0.2220571428571429
Paradise Now,xrABnKrSqds,38,2,387555,0.021079999999999988
Murderball,_kaT5dDiISw,475,27,456894,0.25044285714285713
The Chorus,AQVUiEWA1Pg,1650,56,396443,0.3110934426229508
The White Countess,7GnkxEUTAO0,310,6,31551,0.2774041666666667
State Property 2,TodxZ0kYctY,152,13,127544,0.0
Everything Is Illuminated,tSUOYY4oukc,2438,58,901501,0.3047637339055794
Mrs. Palfrey at the Claremont,B8jM0Ef5NvA,81,1,35913,0.6356750000000001
Look at Me,0ardyebDVYw,6671,81,768446,0.4160518518518518
A Sound of Thunder,yTmKsKhMcIg,346,57,510774,-0.003734042553191487
The Work and the Glory II: American Zion,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Oliver Twist,4aUGLJicck8,568,45,327693,0.3354382352941177
Water (Canada),2R0pRl18js8,1565,226,1364331,0.13523571428571432
Layer Cake,rqspjopFkxM,5338,1296,1913996,0.05473017241379309
Junebug,uIoGtTgPbnI,84,8,79535,0.10113333333333335
Walk on Water,SmW6p1HwNtw,5591,197,534164,0
G,nLSaCFlXn-g,246594,10465,20434117,0.35090079999999996
The Wild Parrots of Telegraph Hill,K6Ob4-s4Xms,146,1,32652,0.39150000000000007
Supercross,lfwXcXnaxgg,275,10,997708,0.2174229166666667
Grizzly Man,gWycuaWJFCM,893,88,1023195,-0.07776707317073171
Rize,leXo4-QLNVc,49993,3321,26365197,0.10458860000000002
Stay,rMp896hfp74,64496,1286,13329052,0.14328280000000004
Cache (Hidden),5_ZtfuvxpEw,91,9,111661,-0.15085714285714286
High Tension,t2koYVqwzT4,3734,318,2894532,0.1581393999999999
Melinda and Melinda,t6IPioPX760,213,19,278650,0.33443157894736847
Me and You and Everyone We Know,gZzAeYWXFpk,74106,8722,16882136,0.2157126
King's Ransom,OOZS9qQRJ7M,43,13,61865,0.1188111111111111
Enron: The Smartest Guys in the Room,0zMakN-EMLg,294,15,518168,-0.12520918918918914
"Kiss Kiss, Bang Bang",uGg9-5_0On4,11583,7000,25338775,0.04187964071856287
Mindhunters,7gZCfRD_zWE,40276,856,5459162,0.18482084168336663
Ong Bak: The Thai Warrior,SbrFY8XKsr4,10352,1526,11848561,0.07004126016260159
Howl's Moving Castle,iwROgK94zcM,13490,213,1970032,0.23086813417190763
The Libertine,jF4Ud09BF14,152,5,149999,0.34365
The Three Burials of Melquiades Estrada,H3P7wiVIhWk,126,16,134400,0.11947142857142856
The World's Fastest Indian,3bu9dGRQvJY,673,79,667762,0.36677977528089895
Alone in the Dark,ZP6HHjk6cXU,7140,196,2255718,0.2662329999999999
Downfall,q3Zyy4ZXegE,54523,1218,7907182,0.23266052104208398
Underclassman,TugBJXuy4bs,230,10,297575,0.1946585365853659
The Jacket,rCxQ83Pg1Ko,2276,73,1496237,0.285043956043956
The Aristocrats,223bYlLJSnU,268,30,535420,0.29315423728813567
Millions,CXxqG4aqwY4,22869,1050,5642591,0.20728699999999994
Bride and Prejudice,foGraEVNI0s,29572,3578,9107735,0.14839839357429732
Ladies in Lavender,N8LKGIPn0FI,239,8,140440,0.6000272727272727
The Squid and the Whale,JRkK5n2mkvg,460,33,404435,0.10034509803921565
Proof,KuhC95fR1Yg,1416,408,1579667,0.006810600000000011
Mad Hot Ballroom,-rlJuTC637c,,,91779,0
The Man,tmeOjFno6Do,558213,13159,83265238,-0.09501980000000011
An Unfinished Life,6_C_8K_KnG8,346,21,489673,0.3595
Aliens of the Deep (IMAX),PsS5IzcNnL8,88,11,112888,0
Transamerica,1F4Dckw274Q,157,9,109236,0.4278642857142857
The Ice Harvest,3c79x6Et87E,99,13,138979,0.409427027027027
Cry Wolf,kzKajYGKMY4,2131,142,1389761,0.2504799999999998
The Great Raid,o-aL3fWHcOo,138,10,150800,0.17925384615384618
Domino,rGeEMTYZiZg,25250,13357,10163726,0.0714885999999999
In the Mix,0ETKAYRzvjs,90947,3468,4843368,0.09174799999999993
Shopgirl,YODMeNOSofo,486,26,459079,0.22132197802197817
The Polar Express (IMAX re-issue 2005),YODMeNOSofo,486,26,459079,0.22132197802197817
Mrs. Henderson Presents,X858gLx6kuc,137,6,92148,0.46969999999999995
Lords of Dogtown,E0K6lUm5ynw,3724,93,1737392,0.21208919999999984
Casanova,rSt1NFGgVUs,3885,96,1317353,0.27866376811594207
The Weather Man,Dadb5WltOV0,78036,1637,6620676,0.1341663999999999
The Matador,9O1eQaMyZvs,1543,58,220470,-0.033715789473684206
The New World,RFinNxS5KN4,322141,16541,85778728,0.17145739999999995
The Honeymooners,5iZLPNFWLxk,16838,3023,17469386,0.0007889212827988345
Broken Flowers,jgfA-eD7LaQ,437,19,364779,0.2778329113924052
The Cave,SN5Y6Bqxclw,8639,3883,3834602,0.024108898305084763
The Greatest Game Ever Played,gdqmGlaDvBk,372,86,597824,-0.005112499999999997
The Gospel,HcgJRQWxKnw,85864,4582,24595902,0.23197379032258048
Waiting...,fhnbNJacdAQ,24080,438,3636878,0.4102482828282826
Wolf Creek,Cm8duRDsS8E,,,2131351,-0.012115400000000014
The Perfect Man,CikoxQ4ytI4,37373,1232,10404818,0.1932136178861787
Wild Safari 3D (IMAX),TRAjqnST31o,40,6,62418,0.4019
Rebound,uGyLFdzhw-c,4490,242,5726945,0.2649357999999998
Son of the Mask,FKwtGHbpVDU,11626,2402,4089952,0.0193162
The Devil's Rejects,7XnmbbDdrb4,835,49,806258,0.04704736842105261
Kung Fu Hustle,kyWhVUCXY1A,1728,86,1682465,0.3007704999999998
Roll Bounce,eAB6qcrI0xg,72,14,117497,0.47600624999999996
Pooh's Heffalump Movie,PgCkeQ8oZQM,218,43,273386,0.03667878787878787
North Country,jXkVQm0QPyY,659,43,568759,0.08438920863309353
The Upside of Anger,2ZPPZv0q02s,253,23,229781,0.34586086956521733
Into the Blue,Y2OLRrocn3s,18610,3590,14760327,0.25865699999999997
Cursed,lw8rBxYC1Dw,29234,3697,11306329,0.11896184738955813
The Producers,lkuEmm21S1g,1283,33,334026,0.33977619047619056
Valiant,MP8q5F6dFqQ,18210,186,1441915,0.037640599999999996
Man of the House,bLwII6-92_Y,13874,1309,2565795,0.1767280487804876
Assault on Precinct 13,bvBVGeNY1W4,380,49,468527,0.15654770642201835
George A. Romero's Land of the Dead,atXJB9luiko,1758,159,1861685,-0.020237800000000025
A Lot Like Love,MRPr34vEbC8,4418,125,3851782,0.3554987012987014
Hustle and Flow,q-StMfE8NrA,6709,196,1374046,0.12346310483870962
Deuce Bigalow: European Gigolo,vDTU4-tLR_g,335,43,285906,0.06876249999999999
Prime,OstwwYcz8nI,10616,503,10669986,0.30289713603818574
Two for the Money,s_JtYF9jk2Y,,,402927,0
Match Point,DJPVgC1G7FM,667,219,1862107,0.06997272727272727
Lord of War,CJ_GCPaKywg,351915,11271,19539850,0.054563400000000026
Ice Princess,tRK8PD6n5Ec,35030,1470,4603210,0.15865679999999982
Elektra,eVd6u8R7lzs,6068,1899,1271605,-0.027123706896551723
Unleashed,asvKQOJZXcs,12020,545,9216352,0.12669599999999992
Dark Water,8yBWq-75DX0,3711,789,6470614,0.09870739999999988
Serenity,JY3u7bB7dZk,2914,117,1911313,0.1477548
Aeon Flux,d11loPMnC2w,832,74,721513,0.01588888888888888
Elizabethtown,qyPq2BS8Ug0,,,561065,0
XXX: State of the Union,TS8Pl4tsJGQ,,,1157743,0
Doom,oCZgVGFwKo0,131065,4319,13074601,0.11413099999999984
Capote,cjvBYqp8b6U,478,26,392249,0.18961874999999997
Rent,BH0MLyu6HjY,,,214090,0
Zathura,Whfg26yGPx4,,,2186072,0
The Fog (2005),nOZwnivtLbc,1292,55,558332,0.13968631178707225
Get Rich or Die Tryin',hG46_SvgtRI,2721,103,1099477,0.08534782608695654
A History of Violence,Wi-cPZWWtkY,520,45,615694,0.13455700934579434
"Good Night, and Good Luck.",0kXpUaQpXMA,21814,991,9379340,0.012682600000000021
The Wedding Date,33MtR-g4Jcg,17756,1317,7599442,0.199802016129032
House of Wax,-DnFKwVcM10,2211,170,1912109,0.10240359999999997
Stealth,iHyQtCWXJ_c,4229,603,4253769,-0.08250405405405405
Just Friends,Q72LWqCx3pc,138768,10934,23997593,0.022979757085020248
Because of Winn-Dixie,avWH7T4F2RU,1242,84,588613,0.27096752767527654
Dreamer: Inspired by a True Story,GzTOUGXx3LU,210,11,159183,0.27014285714285713
Bad News Bears,sF6De-XP7x4,,,276647,0
In Her Shoes,8CfX2K4P7J8,70138,12136,16354668,0.16953919999999975
The Constant Gardener,r4iTjavIkbk,794,30,857002,0.23135841584158423
Magnificent Desolation (IMAX),HkYJKDpl_30,41,7,66663,0.6334
Hostage,C4nNDcHXEDc,243,28,239604,-0.06441780821917807
The Ringer,KG5CnCgnplU,14149,639,6630958,0.19357715430861713
The Island,vn9mMeWcgoM,601414,31228,50317247,0.13366839999999983
Derailed,RS3sZ6tqx0Y,375,38,638642,0.16780958083832337
Beauty Shop,MmN4tdA-2Qg,734,46,605069,0.09077586206896548
The Brothers Grimm,_YtclB_02wA,14745,1062,6519694,0.18241244979919652
Pride and Prejudice,foGraEVNI0s,29572,3578,9107735,0.14839839357429732
The Sisterhood of the Traveling Pants,y9wU-SfV-SQ,3521,85,2039974,0.2771524590163932
The Adventures of Sharkboy and Lavagirl in 3D,4ZaIb1kBnX8,24038,2544,9733550,0.2035031999999997
Fever Pitch,yNns4YlyRvQ,817,46,731333,0.1948951219512196
Rumor Has It,aV8H7kszXqo,29061,1158,11265789,0.12984879999999996
Transporter 2,weqzAM5LCIY,6830,1871,2643239,0.06489232323232329
Must Love Dogs,ASWRj-8da9o,401,23,251299,0
The Legend of Zorro,9TXDpGb7Yug,469,27,461287,0.185804424778761
Boogeyman,rttfauphhnA,3315,459,2744229,0.026904600000000004
Kingdom of Heaven,-oO6pCRe3pM,5472,332,3822333,0.12118159999999993
Munich,doX2E1vNtY8,775,110,790161,-0.055944819277108454
The Skeleton Key,PiugxNeXj2Y,901,60,1027618,0.1455355029585797
Just Like Heaven,7EAMAZhA6ss,3238,140,1346409,0.16340324324324326
Miss Congeniality 2: Armed and Fabulous,-ZZ-rWnoGbk,542,16,539042,0.2884655555555555
Racing Stripes,bjYd51_zoVk,469,59,414255,0.20947971014492756
Tyler Perry's Diary of a Mad Black Woman,jNyw39a0qnc,23385,742,4369438,0.11537919999999993
Syriana,bTa2PTcycyI,771,50,788407,0.09340990566037727
The Hitchhiker's Guide to the Galaxy,gcT5iqzB4qw,22782,2719,9035485,0.19746631355932165
Hide and Seek,o9uEkTPchIo,4480,277,2965029,0.1296849999999999
Hoodwinked,kx0ss7z184o,452,51,345863,0.16422857142857147
Kicking and Screaming,L7X2cRwzESw,,,209245,0.19371555555555556
Tim Burton's Corpse Bride,G9boDkpEyvc,10504,1071,6208238,0.2060913999999999
"Yours, Mine and Ours",xMcjahnm3-8,,,4347099,0
Crash,DIBw9dSVKdU,315910,16309,26259907,0.10488039999999996
Be Cool,DIBw9dSVKdU,315910,16309,26259907,0.10488039999999996
Wallace and Gromit: The Curse of the Were-Rabbit,BXYNHHj4KDw,,,901445,0
White Noise,Ld1LL97Pry0,25346,461,1213533,0.08415720000000003
Memoirs of a Geisha,i_TXEEgNiWE,4500,127,1757269,0.29760180000000014
Red Eye,GMMGg_idxqE,6794,366,4079987,0.2563747999999999
The Family Stone,J-jWH0tIrak,6884,291,2037686,0.19564930232558142
Cinderella Man,vWhelh-gSA4,6721,451,6968941,0.3548518
Jarhead,-aBP-c28_1M,5883,211,1941224,0.010636900369003662
Bewitched,Erk9JafLb3k,,,566124,0
Sky High,5beKfbM9uGg,1577,124,1462433,0.20919456790123458
The Amityville Horror (2005),4xHJOG03eDE,2125,140,2057943,0.033437999999999996
Herbie: Fully Loaded,3SdNW3_Sh6E,946,115,1328071,0.16272763157894746
Coach Carter,V1wAemvxNaM,5293,132,1523181,0.0996121951219512
Sahara,VvA4Tbjk8tk,,,681950,0
Guess Who,-WdC4DaYIeQ,54053,12688,42580971,0.2608399999999999
The Interpreter,uCuqGhfr5Ak,,,720661,0
Sin City,nqRRF5y94uE,19240,677,5626240,0.1381473999999999
Four Brothers,nLbEGkjmTxg,1689,64,1212591,0.1660108695652172
The Exorcism of Emily Rose,lSy7DldFdUI,8691,800,7271005,0.0415902
Constantine,2D2KhFm-rD4,37191,30953,17779416,-0.027722600000000007
The Ring Two,NFB4eZSVgBE,16357,2449,8176235,0.056310400000000004
March of the Penguins,EvLfyfP_QTI,249,91,4852776,0.19999375000000003
The Dukes of Hazzard,6d0iwpQldpM,377,66,545289,0.12725789473684213
Cheaper by the Dozen 2,60A-N05Du6s,785,49,687107,0.24078474576271192
Are We There Yet?,xFvco0kn7bw,,,1165679,0.17140648148148152
Monster-in-Law,NYFI1-FTw94,3422,103,792213,0.2285541353383459
Brokeback Mountain,mZEZ35Fhvuc,25401,1378,11304479,0.27315080000000014
Saw II,GThGjHinMKE,5962,979,5483647,0.06709820000000001
Flightplan,OHukIo3qVy4,1813,102,1129383,0.20122598039215683
The 40-Year-Old Virgin,SdSvoWnZTS8,9990,5156,39270388,0.1062535809018568
Fun with Dick and Jane,4lp6_ySTsQQ,523,45,353057,0.2031555555555556
The Pacifier,pknw1wh-2-U,,,1356515,0
Walk the Line,Q-C4qqsgs8w,172495,14536,26359821,0.13675485829959508
Robots,XJW4UB83oaY,12271,9104,18173886,-0.036961400000000005
Chicken Little,PPuk2JQgMkU,,,915461,0
Fantastic Four (2005),23VflsU3kZE,62756,3931,24019021,0.1018490945674044
The Longest Yard,FUS_Q7FsfqU,40068,1285,14487576,0.3038995991983966
Hitch,Lf-fXn8z1LA,7509,247,1297802,0.4547616438356162
Mr. & Mrs. Smith,_V3jNIRYihE,2909,253,3183349,0.24189466192170822
Madagascar,retX8Wj7JdM,22793,1168,9681106,0.22249359999999982
Batman Begins,EXeTwQWrcwY,35727,659,6665881,0.2638467999999998
Charlie and the Chocolate Factory,7GblgBFT1-s,106221,1185,4148477,0.23731880000000005
Wedding Crashers,KG5CnCgnplU,14149,639,6630958,0.19357715430861713
King Kong,2onxgmKT1fw,45667,2727,18490359,0.10336272545090168
War of the Worlds,HcwTxRuq-uk,101939,12907,35421355,0.12921506024096366
Harry Potter and the Goblet of Fire,K1KPcXRMMo4,34238,1147,5472339,0.11385959999999987
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",hrJQDPpIK6I,8634,255,3723318,0.2606315895372231
Star Wars: Episode III - Revenge of the Sith,RkBiYpD3SDc,11278,563,8414836,0.013582000000000037
Zyzzyx Road,2Kp8ycMhvO8,282,401,353187,0.08137599999999992
Serum,7GnkxEUTAO0,310,6,31551,0.2774041666666667
A New Day in Old Sana'a,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Uncut,YubQzbzGHps,21228,4421,15563604,0.09444516129032249
Issues,Tq4wo4JYy2s,1741,45,1018005,0.22568146718146717
Doing Time for Patsy Cline,Tq4wo4JYy2s,1741,45,1018005,0.22568146718146717
In Her Line of Fire,7GnkxEUTAO0,310,6,31551,0.2774041666666667
The Trouble with Men and Women,7GnkxEUTAO0,310,6,31551,0.2774041666666667
The Empire in Africa ,7GnkxEUTAO0,310,6,31551,0.2774041666666667
The Ister,7GnkxEUTAO0,310,6,31551,0.2774041666666667
The Color of Olives,7GnkxEUTAO0,310,6,31551,0.2774041666666667
The Long Weekend,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Be with Me,7AFUch5JZaQ,195509,44466,135123496,0.06182940000000002
Headspace,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Power and Terror (2006 playdate),7GnkxEUTAO0,310,6,31551,0.2774041666666667
Abominable,V8LWfc29J_E,10181,86,1285473,0.13022000000000003
FAQs,a6SVDNQmyA4,,,191030,0
The Surfer King,_Qdwho4KHD0,660,300,735447,0.07102061855670107
Tenants,ZmhIMbdecEU,448,14,275218,0.22765340909090917
Mouth to Mouth,aUBs6egW4gg,9568,1749,6092768,0.12288521400778213
Workingman's Death,UhpNeG2MlaA,57,1,38470,0.642975
Mirage,cPtTEhShuqI,3223,38,241453,0.1291509900990099
The Big Question,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Rank,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Herbie Hancock: Possibilities,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Out of Place,WR7cc5t7tv8,46826,1420,14093985,0.12335459999999993
Agnes and His Brothers,WR7cc5t7tv8,46826,1420,14093985,0.12335459999999993
Dog Lover's Symphony,WR7cc5t7tv8,46826,1420,14093985,0.12335459999999993
George Bush Goes to Heaven,WR7cc5t7tv8,46826,1420,14093985,0.12335459999999993
Four Eyed Monsters,7GnkxEUTAO0,310,6,31551,0.2774041666666667
95 Miles to Go,7GnkxEUTAO0,310,6,31551,0.2774041666666667
The Ordeal (Calvaire),Hn3oba5HmH8,286,44,291947,-0.011887012987012991
Blossoms of Fire,Hn3oba5HmH8,286,44,291947,-0.011887012987012991
Shock to the System,a3__6BknDHc,1403,15,471065,0.15040887096774183
Going Under,a3__6BknDHc,1403,15,471065,0.15040887096774183
Psychopathia Sexualis,-87RoeeTyLM,78,8,68838,0.20950000000000002
Simon,E0cbWdlQg_8,115516,6435,25312462,0.2581125999999999
Soap,Jwr57SeOolY,568,206,172554,-0.019737500000000012
Coffee Date,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Cowboy del Amor,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Looking for Kitty,7GnkxEUTAO0,310,6,31551,0.2774041666666667
The Tollbooth,pZ1ldmMzmvk,290,7,66268,0.13122424242424244
The Dogwalker,AKJPBsGQ-Jw,,,117725,0
The Fall of Fujimori,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Street Fight,uZAVd_KjNOw,8942,293,3327317,0.12326214689265538
50 Ways of Saying Fabulous,41kDVJq5EsA,45,2,46376,-0.4215
The Pusher Trilogy,sY1TLgqfjvw,3431,188,2074027,0.2199981999999998
King Leopold's Ghost,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Room,sPSJYXi7BWA,36378,819,10837556,0.20506759999999963
Land of the Blind,5zZmx09CKTo,156,9,89023,0.09983636363636364
Hair High,dWnSpjH02Sw,254,82,380199,0.46969000000000005
Say Uncle,91Z6EhoQLkw,64,4,34168,0.522275
Unnatural and Accidental,91Z6EhoQLkw,64,4,34168,0.522275
Pizza,mSbrULyuyAw,,,350694,0
Jailbait,WR-ouRYzlm8,961,175,2188660,0.014782399999999994
Dreamland,Gl1AAb1SLiM,2107,319,2218008,0.19653538461538472
Dead Man's Shoes,fFi6FrAV9SE,865,33,542211,0.12994680851063833
Beyond Honor,7GnkxEUTAO0,310,6,31551,0.2774041666666667
We Go Way Back,87kezJTpyMI,6806,281,5039780,0.20829139999999985
20 Centimeters,rqqPRAGc_TA,139,6,134842,0.29939999999999994
Mendy - A Question of Faith,StNvFjirQks,,,553199,0.46525
"Sorry, Haters",7GnkxEUTAO0,310,6,31551,0.2774041666666667
Saint of 9/11,2IEIhU71fVY,1464,2187,513486,-0.03272659999999999
Kettle of Fish,7GnkxEUTAO0,310,6,31551,0.2774041666666667
The Cult of the Suicide Bomber,7GnkxEUTAO0,310,6,31551,0.2774041666666667
loudQUIETloud: A Film About The Pixies,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Masai: The Rain Warriors,7GnkxEUTAO0,310,6,31551,0.2774041666666667
The Whore's Son,NXLFeRXGIlE,51,10,131657,0.0
El Sueno del Regreso,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Kill Your Idols,gfw1pZsAUqI,203,14,89956,0.04456923076923077
Zerophilia,HjIPFf42ncI,456,28,332744,0.23884516129032257
Coastlines,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Fall to Grace,e87x_slO544,9861,268,1731506,0.16234147727272732
Little Fish,z9S_RBTNFv0,115,47,223914,-0.11315340909090908
Illusion,ZjCu-Q-BZtI,3374,225,731231,0.1268497630331753
Rolling Family,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Crazy Like a Fox,5FgDSuJOphc,98,19,125120,0.01612142857142858
Blackballed: The Bobby Dukes Story,2cCnmi64ygg,73,12,50149,0.34921944444444447
Requiem,lgo3Hb5vWLE,10943,667,7966706,0.1457933734939757
Solo Con Tu Pareja,XWb2na9DrRA,328,30,499073,0
The Tiger and the Snow,Z50NSjFyFiA,228,7,156590,0.34223181818181825
Zindagi Rocks,pI0OU7VZkR8,902,67,96015,0.057363333333333336
So Goes the Nation,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Forgiving Dr. Mengele,9KULkl394hQ,465,29,199769,0.14046071428571427
White Rainbow,Ld1LL97Pry0,25346,461,1213533,0.08415720000000003
The Conrad Boys,i19tbKIW5D8,904,78,605278,0.4665232142857142
Live Freaky! Die Freaky!,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Waltzing Anna,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Woman Is the Future of Man,sMUEUbIJZAQ,22,4,295838,0.2721
"The Photographer, His Wife, Her Lover",7GnkxEUTAO0,310,6,31551,0.2774041666666667
Autumn,C3E358n7pcI,35578,883,7687575,0.21217239999999962
Backstage (2006),C3E358n7pcI,35578,883,7687575,0.21217239999999962
Christmas at Maxwell's,7GnkxEUTAO0,310,6,31551,0.2774041666666667
I Trust You to Kill Me,7GnkxEUTAO0,310,6,31551,0.2774041666666667
The World According to Shorts,7GnkxEUTAO0,310,6,31551,0.2774041666666667
One Last Thing...,SrlPyKxdMX4,1322,47,541676,0.03788358208955223
Who the #$&% Is Jackson Pollock,SrlPyKxdMX4,1322,47,541676,0.03788358208955223
The Architect,LkxBS6GGDLs,35693,1579,4059372,0.06469960000000001
The Devil's Miner,uqk-Scp6Lw8,78,5,39588,0.092175
Opal Dream,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Shem,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Hannari - Geisha Modern,7GnkxEUTAO0,310,6,31551,0.2774041666666667
My First Wedding,KG5CnCgnplU,14150,639,6630958,0.19357715430861713
Evil,YsCpDaSooWA,44564,18324,42162098,0.11128939999999996
Sleeping Dogs Lie,JTQVbxeyou8,253,17,110932,0.25036210526315794
No Restraint,JTQVbxeyou8,253,17,110932,0.25036210526315794
I Like Killing Flies,7QLHygGTjjU,74,1,83854,0.050687499999999976
Cautiva,6IKJFYegRJk,5751,543,2041512,0.21634662162162163
April's Shower,XuMnM8VqgR0,48,3,103309,0.7613000000000001
Ever Again,y-oFOgFB2uM,1780,295,4308182,0.16168834951456307
Film Geek,BdPD1ylPwms,,,2090536,0
Cruel World,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Suicide Killers,r7N6DAotVno,10335,269,544454,0.23743780000000006
Favela Rising,Wys_7B16BVY,1327,139,1682875,0.1308458333333333
El Perro,XToRtfQbeHg,2093,207,2640022,0.13751713483146064
The Dead Girl,lZqrG1bdGtg,164300,5706,16437775,0.04427859999999995
